"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"195","Mimosa gracilis subsp. filiformis var. stipitata",0.77149326622765,"1232359","Mimosa gracilis subsp. filiformis",0.77149326622765,"subspecies","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"gracilis","gracilis",1,"","",NA,"subsp.","filiformis",1,"","",NA,"","var. stipitata","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2374927-4","","Y","Synonym","Mimosa gracilis var. filiformis","Mimosa gracilis","(Benth.) Barneby","1232360","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967256-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"196","Mimosa gracilis subsp. filiformis var. longipes",0.77149326622765,"1232359","Mimosa gracilis subsp. filiformis",0.77149326622765,"subspecies","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"gracilis","gracilis",1,"","",NA,"subsp.","filiformis",1,"","",NA,"","var. longipes","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2374927-4","","Y","Synonym","Mimosa gracilis var. filiformis","Mimosa gracilis","(Benth.) Barneby","1232360","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967256-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"197","Mimosa gracilis subsp. filiformis var. leiocarpa",0.77149326622765,"1232359","Mimosa gracilis subsp. filiformis",0.77149326622765,"subspecies","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"gracilis","gracilis",1,"","",NA,"subsp.","filiformis",1,"","",NA,"","var. leiocarpa","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2374927-4","","Y","Synonym","Mimosa gracilis var. filiformis","Mimosa gracilis","(Benth.) Barneby","1232360","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967256-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"198","Mimosa burchellii",1,"172277","Mimosa burchellii",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"burchellii","burchellii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507743-1","","Y","Accepted","Mimosa burchellii","Mimosa burchellii","Benth.","172277","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507743-1","","Fabaceae","1","1","wcvp","0",""
"199","Mimosa pratincola",1,"1232361","Mimosa pratincola",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pratincola","pratincola",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312760-2","","Y","Accepted","Mimosa pratincola","Mimosa pratincola","Barneby","1232361","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312760-2","","Fabaceae","1","1","wcvp","0",""
"200","Mimosa gatesiae",1,"1232362","Mimosa gatesiae",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"gatesiae","gatesiae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312761-2","","Y","Accepted","Mimosa gatesiae","Mimosa gatesiae","Barneby","1232362","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312761-2","","Fabaceae","1","1","wcvp","0",""
"201","Mimosa diptera",1,"1232363","Mimosa diptera",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"diptera","diptera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312762-2","","Y","Illegitimate","Mimosa cuiabensis","Mimosa cuiabensis","L.Rico & R.Grether","372106","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319903-2","","Fabaceae","1","2","wcvp","4","[HigherTaxa]"
"202","Mimosa multiceps",1,"1232364","Mimosa multiceps",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"multiceps","multiceps",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312763-2","","Y","Accepted","Mimosa multiceps","Mimosa multiceps","Barneby","1232364","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312763-2","","Fabaceae","1","1","wcvp","0",""
"203","Mimosa piptoptera",1,"176483","Mimosa piptoptera",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"piptoptera","piptoptera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312764-2","","Y","Accepted","Mimosa piptoptera","Mimosa piptoptera","Barneby","176483","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312764-2","","Fabaceae","1","1","wcvp","0",""
"204","Mimosa paucifolia",1,"172411","Mimosa paucifolia",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"paucifolia","paucifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312765-2","","Y","Accepted","Mimosa paucifolia","Mimosa paucifolia","Benth.","172411","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312765-2","","Fabaceae","1","1","wcvp","0",""
"205","Mimosa paucifolia var. paucifolia",1,"1232365","Mimosa paucifolia var. paucifolia",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"paucifolia","paucifolia",1,"","",NA,"var.","paucifolia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190537-1","","Y","Accepted","Mimosa paucifolia var. paucifolia","Mimosa paucifolia","","1232365","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190537-1","","Fabaceae","1","1","wcvp","0",""
"206","Mimosa paucifolia var. scoparia",1,"1288547","Mimosa paucifolia var. scoparia",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"paucifolia","paucifolia",1,"","",NA,"var.","scoparia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312766-2","","Y","Accepted","Mimosa paucifolia var. scoparia","Mimosa paucifolia","Barneby","1288547","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312766-2","","Fabaceae","1","1","wcvp","0",""
"207","Mimosa phyllodinea",1,"176447","Mimosa phyllodinea",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"phyllodinea","phyllodinea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312767-2","","Y","Accepted","Mimosa phyllodinea","Mimosa phyllodinea","Benth.","176447","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312767-2","","Fabaceae","1","1","wcvp","0",""
"208","Mimosa phyllodinea var. phyllodinea",1,"1232366","Mimosa phyllodinea var. phyllodinea",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"phyllodinea","phyllodinea",1,"","",NA,"var.","phyllodinea",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190583-1","","Y","Accepted","Mimosa phyllodinea var. phyllodinea","Mimosa phyllodinea","","1232366","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190583-1","","Fabaceae","1","1","wcvp","0",""
"209","Mimosa phyllodinea var. phyllorrhoea",1,"1288469","Mimosa phyllodinea var. phyllorrhoea",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"phyllodinea","phyllodinea",1,"","",NA,"var.","phyllorrhoea",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312768-2","","Y","Accepted","Mimosa phyllodinea var. phyllorrhoea","Mimosa phyllodinea","Barneby","1288469","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312768-2","","Fabaceae","1","1","wcvp","0",""
"210","Mimosa equisetum",1,"1232367","Mimosa equisetum",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"equisetum","equisetum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312769-2","","Y","Accepted","Mimosa equisetum","Mimosa equisetum","Barneby","1232367","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312769-2","","Fabaceae","1","1","wcvp","0",""
"211","Mimosa flabellifolia",1,"1232368","Mimosa flabellifolia",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"flabellifolia","flabellifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312770-2","","Y","Accepted","Mimosa flabellifolia","Mimosa flabellifolia","Barneby","1232368","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312770-2","","Fabaceae","1","1","wcvp","0",""
"212","Mimosa adenocarpa",1,"167537","Mimosa adenocarpa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"adenocarpa","adenocarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161465-2","","Y","Accepted","Mimosa adenocarpa","Mimosa adenocarpa","Benth.","167537","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161465-2","","Fabaceae","1","1","wcvp","0",""
"213","Mimosa orthocarpa",1,"172404","Mimosa orthocarpa",1,"species","","",NA,"Spruce ex Benth.","Fabaceae","Mimosa","Mimosa",1,"orthocarpa","orthocarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312772-2","","Y","Accepted","Mimosa orthocarpa","Mimosa orthocarpa","Spruce ex Benth.","172404","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312772-2","","Fabaceae","1","1","wcvp","0",""
"214","Mimosa corynadenia",1,"167588","Mimosa corynadenia",1,"species","","",NA,"Britton & Rose","Fabaceae","Mimosa","Mimosa",1,"corynadenia","corynadenia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161607-2","","Y","Accepted","Mimosa corynadenia","Mimosa corynadenia","Britton & Rose","167588","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161607-2","","Fabaceae","1","1","wcvp","0",""
"215","Mimosa inamoena",1,"172349","Mimosa inamoena",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"inamoena","inamoena",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508147-1","","Y","Accepted","Mimosa inamoena","Mimosa inamoena","Benth.","172349","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508147-1","","Fabaceae","1","1","wcvp","0",""
"216","Mimosa hypnodes",1,"1232369","Mimosa hypnodes",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hypnodes","hypnodes",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312773-2","","Y","Accepted","Mimosa hypnodes","Mimosa hypnodes","Barneby","1232369","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312773-2","","Fabaceae","1","1","wcvp","0",""
"217","Mimosa tobatiensis",1,"177027","Mimosa tobatiensis",1,"species","","",NA,"Barneby & Fortunato","Fabaceae","Mimosa","Mimosa",1,"tobatiensis","tobatiensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280951-2","","Y","Accepted","Mimosa tobatiensis","Mimosa tobatiensis","Barneby & Fortunato","177027","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280951-2","","Fabaceae","1","1","wcvp","0",""
"218","Mimosa aureliana",1,"177024","Mimosa aureliana",1,"species","","",NA,"Barneby & Fortunato","Fabaceae","Mimosa","Mimosa",1,"aureliana","aureliana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280930-2","","Y","Accepted","Mimosa aureliana","Mimosa aureliana","Barneby & Fortunato","177024","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280930-2","","Fabaceae","1","1","wcvp","0",""
"219","Mimosa uliginosa",1,"167747","Mimosa uliginosa",1,"species","","",NA,"Chodat & Hassl.","Fabaceae","Mimosa","Mimosa",1,"uliginosa","uliginosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162036-2","","Y","Accepted","Mimosa uliginosa","Mimosa uliginosa","Chodat & Hassl.","167747","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162036-2","","Fabaceae","1","1","wcvp","0",""
"220","Mimosa glanduliseta",1,"167618","Mimosa glanduliseta",1,"species","","",NA,"Burkart","Fabaceae","Mimosa","Mimosa",1,"glanduliseta","glanduliseta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161684-2","","Y","Accepted","Mimosa glanduliseta","Mimosa glanduliseta","Burkart","167618","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161684-2","","Fabaceae","1","1","wcvp","0",""
"221","Mimosa paraguariae",1,"167688","Mimosa paraguariae",1,"species","","",NA,"Micheli","Fabaceae","Mimosa","Mimosa",1,"paraguariae","paraguariae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161868-2","","Y","Accepted","Mimosa paraguariae","Mimosa paraguariae","Micheli","167688","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161868-2","","Fabaceae","1","1","wcvp","0",""
"222","Mimosa paraguariae var. paraguariae",1,"1232370","Mimosa paraguariae var. paraguariae",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"paraguariae","paraguariae",1,"","",NA,"var.","paraguariae",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190549-1","","Y","Accepted","Mimosa paraguariae var. paraguariae","Mimosa paraguariae","","1232370","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190549-1","","Fabaceae","1","1","wcvp","0",""
"223","Mimosa paraguariae var. chacoensis",1,"1340903","Mimosa paraguariae var. chacoensis",1,"variety","","",NA,"Hassl.","Fabaceae","Mimosa","Mimosa",1,"paraguariae","paraguariae",1,"","",NA,"var.","chacoensis",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161869-2","","Y","Synonym","Mimosa paraguariae var. paraguariae","Mimosa paraguariae","","1232370","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190549-1","","Fabaceae","1","1","wcvp","0",""
"224","Mimosa paraguariae var. multiglandulosa",1,"1232371","Mimosa paraguariae var. multiglandulosa",1,"variety","","",NA,"(Hassl.) Barneby","Fabaceae","Mimosa","Mimosa",1,"paraguariae","paraguariae",1,"","",NA,"var.","multiglandulosa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967284-1","","Y","Accepted","Mimosa paraguariae var. multiglandulosa","Mimosa paraguariae","(Hassl.) Barneby","1232371","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967284-1","","Fabaceae","1","1","wcvp","0",""
"225","Mimosa paraguariae var. tomentosa",1,"1356405","Mimosa paraguariae var. tomentosa",1,"variety","","",NA,"(Hassl.) Barneby","Fabaceae","Mimosa","Mimosa",1,"paraguariae","paraguariae",1,"","",NA,"var.","tomentosa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967285-1","","Y","Accepted","Mimosa paraguariae var. tomentosa","Mimosa paraguariae","(Hassl.) Barneby","1356405","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967285-1","","Fabaceae","1","1","wcvp","0",""
"226","Mimosa cordobensis",1,"182116","Mimosa cordobensis",1,"species","","",NA,"Ariza","Fabaceae","Mimosa","Mimosa",1,"cordobensis","cordobensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280939-2","","Y","Accepted","Mimosa cordobensis","Mimosa cordobensis","Ariza","182116","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280939-2","","Fabaceae","1","1","wcvp","0",""
"227","Mimosa iperoensis",1,"167641","Mimosa iperoensis",1,"species","","",NA,"Hoehne","Fabaceae","Mimosa","Mimosa",1,"iperoensis","iperoensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161743-2","","Y","Accepted","Mimosa iperoensis","Mimosa iperoensis","Hoehne","167641","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161743-2","","Fabaceae","1","1","wcvp","0",""
"228","Mimosa iperoensis var. paradenia",1,"372263","Mimosa iperoensis var. paradenia",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"iperoensis","iperoensis",1,"","",NA,"var.","paradenia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:965932-1","","Y","Accepted","Mimosa iperoensis var. paradenia","Mimosa iperoensis","Barneby","372263","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:965932-1","","Fabaceae","1","1","wcvp","0",""
"229","Mimosa iperoensis var. iperoensis",1,"1232372","Mimosa iperoensis var. iperoensis",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"iperoensis","iperoensis",1,"","",NA,"var.","iperoensis",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190454-1","","Y","Accepted","Mimosa iperoensis var. iperoensis","Mimosa iperoensis","","1232372","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190454-1","","Fabaceae","1","1","wcvp","0",""
"230","Mimosa kermesina",1,"1042462","Mimosa kermesina",1,"species","","",NA,"A.Dietr.","Fabaceae","Mimosa","Mimosa",1,"kermesina","kermesina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508185-1","","Y","Accepted","Mimosa kermesina","Mimosa kermesina","A.Dietr.","1042462","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508185-1","","Fabaceae","1","1","wcvp","0",""
"231","Mimosa cruenta",1,"170288","Mimosa cruenta",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"cruenta","cruenta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312776-2","","Y","Accepted","Mimosa cruenta","Mimosa cruenta","Benth.","170288","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312776-2","","Fabaceae","1","1","wcvp","0",""
"232","Mimosa pseudotrachycarpa",1,"1232373","Mimosa pseudotrachycarpa",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pseudotrachycarpa","pseudotrachycarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312778-2","","Y","Accepted","Mimosa pseudotrachycarpa","Mimosa pseudotrachycarpa","Barneby","1232373","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312778-2","","Fabaceae","1","1","wcvp","0",""
"233","Mimosa sanguinolenta",1,"1232374","Mimosa sanguinolenta",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"sanguinolenta","sanguinolenta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312779-2","","Y","Accepted","Mimosa sanguinolenta","Mimosa sanguinolenta","Barneby","1232374","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312779-2","","Fabaceae","1","1","wcvp","0",""
"234","Mimosa hatschbachii",1,"1232375","Mimosa hatschbachii",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hatschbachii","hatschbachii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312780-2","","Y","Accepted","Mimosa hatschbachii","Mimosa hatschbachii","Barneby","1232375","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312780-2","","Fabaceae","1","1","wcvp","0",""
"235","Mimosa uraguensis",1,"172465","Mimosa uraguensis",1,"species","","",NA,"Hook. & Arn.","Fabaceae","Mimosa","Mimosa",1,"uraguensis","uraguensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508840-1","","Y","Accepted","Mimosa uraguensis","Mimosa uraguensis","Hook. & Arn.","172465","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508840-1","","Fabaceae","1","1","wcvp","0",""
"236","Mimosa bracteolaris",1,"172274","Mimosa bracteolaris",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"bracteolaris","bracteolaris",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507729-1","","Y","Accepted","Mimosa bracteolaris","Mimosa bracteolaris","Benth.","172274","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507729-1","","Fabaceae","1","1","wcvp","0",""
